task_name,family,value,n_seeds,n_agents_p25,n_agents_p50,n_agents_p75,n_agents_mean,steps_p25,steps_p50,steps_p75,steps_mean,return_p25,return_p50,return_p75,return_mean,final_disagreement_p25,final_disagreement_p50,final_disagreement_p75,final_disagreement_mean,consensus_error_p25,consensus_error_p50,consensus_error_p75,consensus_error_mean,msgs_sent_p25,msgs_sent_p50,msgs_sent_p75,msgs_sent_mean,comm_mse_p25,comm_mse_p50,comm_mse_p75,comm_mse_mean,comm_zero_frac_p25,comm_zero_frac_p50,comm_zero_frac_p75,comm_zero_frac_mean,comm_age_mean_p25,comm_age_mean_p50,comm_age_mean_p75,comm_age_mean_mean,comm_age_peak_p25,comm_age_peak_p50,comm_age_peak_p75,comm_age_peak_mean,sent_msgs_p25,sent_msgs_p50,sent_msgs_p75,sent_msgs_mean,delivered_real_msgs_p25,delivered_real_msgs_p50,delivered_real_msgs_p75,delivered_real_msgs_mean,delivery_rate_p25,delivery_rate_p50,delivery_rate_p75,delivery_rate_mean,loss_rate_p25,loss_rate_p50,loss_rate_p75,loss_rate_mean,delivered_bits_p25,delivered_bits_p50,delivered_bits_p75,delivered_bits_mean,bits_per_delivered_p25,bits_per_delivered_p50,bits_per_delivered_p75,bits_per_delivered_mean,status_none_p25,status_none_p50,status_none_p75,status_none_mean,status_delivered_p25,status_delivered_p50,status_delivered_p75,status_delivered_mean,status_replayed_p25,status_replayed_p50,status_replayed_p75,status_replayed_mean,status_spoofed_p25,status_spoofed_p50,status_spoofed_p75,status_spoofed_mean,status_dropped_p25,status_dropped_p50,status_dropped_p75,status_dropped_mean,status_jammed_p25,status_jammed_p50,status_jammed_p75,status_jammed_mean,status_partitioned_p25,status_partitioned_p50,status_partitioned_p75,status_partitioned_mean,status_stale_p25,status_stale_p50,status_stale_p75,status_stale_mean,lyap_rho_p25,lyap_rho_p50,lyap_rho_p75,lyap_rho_mean,lyap_rho_r2_p25,lyap_rho_r2_p50,lyap_rho_r2_p75,lyap_rho_r2_mean,lyap_monotone_frac_p25,lyap_monotone_frac_p50,lyap_monotone_frac_p75,lyap_monotone_frac_mean,lyap_ultimate_bound_p25,lyap_ultimate_bound_p50,lyap_ultimate_bound_p75,lyap_ultimate_bound_mean,lyap_mean_drift_p25,lyap_mean_drift_p50,lyap_mean_drift_p75,lyap_mean_drift_mean,time_to_eps_p25,time_to_eps_p50,time_to_eps_p75,time_to_eps_mean,converged_p25,converged_p50,converged_p75,converged_mean,nominal_lambda2_p25,nominal_lambda2_p50,nominal_lambda2_p75,nominal_lambda2_mean,eff_lambda2_p25,eff_lambda2_p50,eff_lambda2_p75,eff_lambda2_mean,demand_p25,demand_p50,demand_p75,demand_mean,lambda_opt_p25,lambda_opt_p50,lambda_opt_p75,lambda_opt_mean,final_lambda_disagreement_p25,final_lambda_disagreement_p50,final_lambda_disagreement_p75,final_lambda_disagreement_mean,final_power_mismatch_p25,final_power_mismatch_p50,final_power_mismatch_p75,final_power_mismatch_mean,final_cost_gap_p25,final_cost_gap_p50,final_cost_gap_p75,final_cost_gap_mean,final_dispatch_regret_p25,final_dispatch_regret_p50,final_dispatch_regret_p75,final_dispatch_regret_mean,phys_violation_frac_p25,phys_violation_frac_p50,phys_violation_frac_p75,phys_violation_frac_mean,phys_infeasible_p25,phys_infeasible_p50,phys_infeasible_p75,phys_infeasible_mean,phys_max_loading_p25,phys_max_loading_p50,phys_max_loading_p75,phys_max_loading_mean,phys_pmin_p25,phys_pmin_p50,phys_pmin_p75,phys_pmin_mean,phys_pmax_p25,phys_pmax_p50,phys_pmax_p75,phys_pmax_mean
ed_gas__gnn,latency,1.0,20,6.0,6.0,6.0,6.0,70.0,70.0,70.0,70.0,-0.08860781952270451,-0.028727437528795308,0.0,-0.07660882910481578,2.060785100646371e-09,2.7811752006163873e-08,1.7767210164587694e-07,4.889402983019219e-06,,,,,,,,,0.0,0.0,0.0,0.0,0.008031400966183575,0.010466988727858293,0.011912604303908652,0.010282947225882008,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1260.0,1260.0,1400.0,1288.0,1242.0,1242.0,1380.0,1269.6,0.9857142857142858,0.9857142857142858,0.9857142857142858,0.9857142857142861,0.014285714285714235,0.014285714285714235,0.014285714285714235,0.014285714285714235,79488.0,79488.0,88320.0,81254.4,64.0,64.0,64.0,64.0,0.0,0.0,0.0,0.0,1242.0,1242.0,1380.0,1269.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6373009055829014,0.7753839463972576,0.8181879039996351,0.7230184452499382,0.6895511145585198,0.8638571990113381,0.910896819848416,0.8117606566497187,0.6,0.65,0.7,0.6621428571428571,3.5350142901128238e-09,2.9841103426934945e-08,2.8827064619797933e-07,4.589257870800678e-06,-0.04685966856087712,-0.029309468866208402,-0.02111084603666675,-0.035730610845949036,4.0,6.0,8.0,6.15,1.0,1.0,1.0,1.0,1.3534618065453605,1.4786264415495778,1.7967385708103398,1.5848382136318953,,,,,6.633568410162121,7.252478449574693,7.627115193693478,6.976297385036437,2.5627485655361726,2.669778202248998,3.001461694708052,2.7373949720497226,2.060785100646371e-09,2.7811752006163873e-08,1.7767210164587694e-07,4.889402983019219e-06,0.14150132172234198,0.23887095261790448,0.40944460374535896,0.41482306218509646,0.0,0.028727437528795308,0.08860781952270451,0.07660882910481578,0.00019403949410847347,0.0006483059920432811,0.002484148234536433,0.004516622173330905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,2.791725446851494,2.959584786248084,3.0,2.833267355545168,3.339943806094895,3.80919393834587,4.398456205456934,3.8680078410866288
ed_gas__gnn,latency,2.0,20,6.0,6.0,6.0,6.0,70.0,70.0,70.0,70.0,-0.10408766912556172,-0.028241710783918704,0.0,-0.08179808950558949,2.6773765353154057e-09,4.602746458370567e-08,1.6589516749284076e-07,1.2351204950606488e-05,,,,,,,,,0.0,0.0,0.0,0.0,0.00978442513368984,0.014297385620915032,0.016822638146167558,0.013981543374925728,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1260.0,1260.0,1400.0,1288.0,1224.0,1224.0,1360.0,1251.2,0.9714285714285714,0.9714285714285714,0.9714285714285714,0.9714285714285713,0.02857142857142858,0.02857142857142858,0.02857142857142858,0.02857142857142858,78336.0,78336.0,87040.0,80076.8,64.0,64.0,64.0,64.0,0.0,0.0,0.0,0.0,1224.0,1224.0,1360.0,1251.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.710747877877709,0.739304985629575,0.7618351517495983,0.7351714850939707,0.847380655836197,0.9055240551258883,0.9544988263732064,0.8879208017108573,0.5714285714285714,0.6,0.6857142857142857,0.627142857142857,1.9654153779544665e-08,7.987197663016875e-08,3.576494671926825e-07,2.403676564239672e-05,-0.04685966856043887,-0.02930966628585635,-0.021110846050257266,-0.035730504248778064,6.75,9.0,10.25,8.85,1.0,1.0,1.0,1.0,1.3534618065453605,1.4786264415495778,1.7967385708103398,1.5848382136318953,,,,,6.633568410162121,7.252478449574693,7.627115193693478,6.976297385036437,2.5627485655361726,2.669778202248998,3.001461694708052,2.7373949720497226,2.6773765353154057e-09,4.602746458370567e-08,1.6589516749284076e-07,1.2351204950606488e-05,0.132461731499381,0.2629096836764431,0.5373151722783376,0.4495621508135147,0.0,0.028241710783918704,0.10408766912556172,0.08179808950558949,0.00019348560937656589,0.0009287162155210675,0.0031442395248699705,0.005483995936833143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,2.7724388903539863,2.9448078556277797,3.0,2.8245863816654286,3.3486609032089696,3.9017826829128515,4.381264788520465,3.869896457979871
ed_gas__gnn,latency,4.0,20,6.0,6.0,6.0,6.0,70.0,70.0,70.0,70.0,-0.12002470011559935,-0.03642938352647798,0.0,-0.09419868113527098,6.217949933389359e-08,2.9078179336605456e-06,8.731468534173273e-06,0.005772267165741374,,,,,,,,,0.0,0.0,0.0,0.0,0.01378271349862259,0.02230639730639731,0.027089072543617997,0.021714971686562595,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1260.0,1260.0,1400.0,1288.0,1188.0,1188.0,1320.0,1214.4,0.9428571428571428,0.9428571428571428,0.9428571428571428,0.9428571428571428,0.05714285714285716,0.05714285714285716,0.05714285714285716,0.05714285714285716,76032.0,76032.0,84480.0,77721.6,64.0,64.0,64.0,64.0,0.0,0.0,0.0,0.0,1188.0,1188.0,1320.0,1214.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7865932637041038,0.8131647566200617,0.8281539680296209,0.8129217996016113,0.868771078928507,0.9201786561742764,0.9389481724661622,0.8847093975510655,0.5821428571428572,0.6214285714285714,0.6428571428571429,0.6171428571428571,1.3588548660843768e-06,7.691845469565607e-06,1.9150444460360407e-05,0.006410108164715001,-0.04685963909145047,-0.02930962363202969,-0.021110589522644763,-0.035648219735052486,11.0,14.0,17.75,14.25,1.0,1.0,1.0,1.0,1.3534618065453605,1.4786264415495778,1.7967385708103398,1.5848382136318953,,,,,6.633568410162121,7.252478449574693,7.627115193693478,6.976297385036437,2.5627485655361726,2.669778202248998,3.001461694708052,2.7373949720497226,6.217949933389359e-08,2.9078179336605456e-06,8.731468534173273e-06,0.005772267165741374,0.17623456533727477,0.4672093918021436,0.7216152292117755,0.5547243377440662,0.0,0.03642938352647798,0.12002470011559935,0.09419868113527098,0.00035661781467575296,0.00317044033271182,0.00563121984526242,0.007483998875020634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,2.5841221072401837,2.9547796546930343,3.0,2.8121026459950262,3.25848633101242,3.904444776763023,4.421011567289773,3.8805884240360307
ed_gas__gnn,latency,8.0,20,6.0,6.0,6.0,6.0,70.0,70.0,70.0,70.0,-0.15316454172422048,-0.03403026116421868,0.0,-0.10154115894718871,3.9246964032926793e-05,0.00010681830922556301,0.0007438716595484208,0.010544956832663852,,,,,,,,,0.0,0.0,0.0,0.0,0.02255315249266862,0.039874551971326166,0.04973118279569892,0.038678620886282176,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,1260.0,1260.0,1400.0,1288.0,1116.0,1116.0,1240.0,1140.8,0.8857142857142857,0.8857142857142857,0.8857142857142857,0.8857142857142858,0.11428571428571432,0.11428571428571432,0.11428571428571432,0.11428571428571432,71424.0,71424.0,79360.0,73011.2,64.0,64.0,64.0,64.0,0.0,0.0,0.0,0.0,1116.0,1116.0,1240.0,1140.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8426168228572775,0.8619072607447825,0.879060597588695,0.8636677953589066,0.842187648140821,0.9199201851298563,0.9571016958997443,0.8733327668716641,0.4714285714285714,0.5142857142857142,0.6142857142857143,0.5642857142857143,0.0001496561603122188,0.00038800459213945255,0.0011982946836864763,0.013007998160387136,-0.04685431513174992,-0.029308550038503092,-0.0211071935879948,-0.03558003845409645,19.0,24.0,29.0,24.85,1.0,1.0,1.0,1.0,1.3534618065453605,1.4786264415495778,1.7967385708103398,1.5848382136318953,,,,,6.633568410162121,7.252478449574693,7.627115193693478,6.976297385036437,2.5627485655361726,2.669778202248998,3.001461694708052,2.7373949720497226,3.9246964032926793e-05,0.00010681830922556301,0.0007438716595484208,0.010544956832663852,0.23571651827860474,0.5943956984828405,0.9335588399920296,0.6826592373018006,0.0,0.03403026116421868,0.15316454172422048,0.10154115894718871,0.0005907626181952117,0.004390811152944854,0.01030312287241745,0.01031755587383741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,2.5707438602608956,2.9620365983840244,3.0,2.7530024103603283,3.1825982043470122,3.644544697830969,4.364082778840943,3.813807050307008
ed_gas__gnn,msg_drop,0.0,20,6.0,6.0,6.0,6.0,70.0,70.0,70.0,70.0,-0.13953960110997185,-0.03561029691759732,0.0,-0.07173350814781829,5.229493983344758e-12,3.3660530587254535e-11,9.967128820531491e-10,2.283448994389361e-08,,,,,,,,,0.0,0.0,0.0,0.0,0.006205357142857143,0.007142857142857143,0.007142857142857143,0.006690025252525253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1260.0,1260.0,1400.0,1288.0,1260.0,1260.0,1400.0,1288.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,80640.0,80640.0,89600.0,82432.0,64.0,64.0,64.0,64.0,0.0,0.0,0.0,0.0,1260.0,1260.0,1400.0,1288.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7221277361562722,0.7676439376336613,0.8086783406292696,0.7592566642966436,0.7982487608636558,0.8400819934570907,0.8726492546412115,0.8231199218270537,0.9714285714285714,1.0,1.0,0.9835714285714285,1.7024458693263152e-11,1.1674921572667517e-10,2.347666085851011e-09,3.8156116755358166e-08,-0.046859668697929825,-0.029309676096166463,-0.021110846071879703,-0.035730680368356076,3.0,4.0,4.25,3.8,1.0,1.0,1.0,1.0,1.3534618065453605,1.4786264415495778,1.7967385708103398,1.5848382136318953,,,,,6.633568410162121,7.252478449574693,7.627115193693478,6.976297385036437,2.5627485655361726,2.669778202248998,3.001461694708052,2.7373949720497226,5.229493983344758e-12,3.3660530587254535e-11,9.967128820531491e-10,2.283448994389361e-08,0.19359302356345798,0.286594046338029,0.4360934966727896,0.41088910481418034,0.0,0.03153483640362418,0.0715638649898271,0.06340017481448497,0.0004652318154053586,0.0006790870340784275,0.0028423649202798896,0.0033999854712576487,0.0,0.0,0.0,0.008333333333333333,0.0,0.0,0.0,0.0,,,,,2.7196342118470347,2.9251928205147744,3.0,2.79329967647261,3.3048156467429313,3.735807016052296,4.141934742471613,3.78224673078077
ed_gas__gnn,msg_drop,0.1,20,6.0,6.0,6.0,6.0,70.0,70.0,70.0,70.0,-0.10671744997041363,-0.05446664061166023,0.0,-0.07299573717992883,1.5374470664049522e-11,6.611457390001736e-11,3.8887947246709996e-10,5.3377614484941884e-09,,,,,,,,,0.0,0.0,0.0,0.0,0.10297619047619049,0.10723562152133581,0.11369047619047619,0.10857051381158525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1260.0,1260.0,1400.0,1288.0,1115.5,1132.5,1256.5,1156.35,0.8927380952380952,0.8988404452690166,0.9034090909090909,0.8974509637188209,0.09659090909090909,0.10115955473098331,0.10726190476190481,0.10254903628117915,71392.0,72480.0,80416.0,74006.4,64.0,64.0,64.0,64.0,0.0,0.0,0.0,0.0,1115.5,1132.5,1256.5,1156.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126.0,131.0,144.0,131.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7337832015229886,0.7666081061270194,0.7993444452708468,0.7546542311273365,0.7627490483069543,0.8645727061187817,0.9160616902613782,0.8335277364114919,0.9142857142857143,0.9428571428571428,0.975,0.9271428571428573,7.446136209812658e-11,2.072015904688936e-10,8.705694160042255e-10,3.9668542554402713e-08,-0.04685966870156528,-0.029309676096065006,-0.02111084607151292,-0.03573068061830934,3.0,4.0,5.0,4.3,1.0,1.0,1.0,1.0,1.3534618065453605,1.4786264415495778,1.7967385708103398,1.5848382136318953,,,,,6.633568410162121,7.252478449574693,7.627115193693478,6.976297385036437,2.5627485655361726,2.669778202248998,3.001461694708052,2.7373949720497226,1.5374470664049522e-11,6.611457390001736e-11,3.8887947246709996e-10,5.3377614484941884e-09,0.2588919017576987,0.2860597184973117,0.6099183752395685,0.4187098901705311,0.0,0.05446664061166023,0.10671744997041363,0.07299573717992883,0.0005791393453900714,0.0010176372411710097,0.0034350087085441095,0.003016024479636917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,2.790746479100867,2.9254860503916222,3.0,2.8336255781750257,3.4269573480521514,3.844027285810092,4.293481389195464,3.8501410647826275
ed_gas__gnn,msg_drop,0.3,20,6.0,6.0,6.0,6.0,70.0,70.0,70.0,70.0,-0.17007705795310613,-0.07460104624498176,0.0,-0.11614658912452731,2.032555689348209e-10,9.278407368156578e-10,7.327363577326659e-09,8.651224593236351e-08,,,,,,,,,0.0,0.0,0.0,0.0,0.2990327380952381,0.3073979591836735,0.30992063492063493,0.3063503659039373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1260.0,1260.0,1400.0,1288.0,871.25,887.0,964.75,899.7,0.6950892857142856,0.6967893217893217,0.7045386904761906,0.6983231550195834,0.29546130952380945,0.3032106782106782,0.3049107142857143,0.30167684498041636,55760.0,56768.0,61744.0,57580.8,64.0,64.0,64.0,64.0,0.0,0.0,0.0,0.0,871.25,887.0,964.75,899.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,366.0,382.5,420.25,388.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7593073276837803,0.7990455357840323,0.8248644865641325,0.77406049712164,0.7300401982476434,0.8161849751982828,0.9129963249248222,0.7913013868367977,0.7142857142857143,0.7714285714285715,0.85,0.7942857142857143,1.0907197027200147e-09,3.4097887073772315e-09,1.218098722069991e-07,2.435777418702633e-07,-0.04685966850543024,-0.029309676093436876,-0.021110845960541694,-0.03573067945867385,4.0,4.0,6.0,4.9,1.0,1.0,1.0,1.0,1.3534618065453605,1.4786264415495778,1.7967385708103398,1.5848382136318953,,,,,6.633568410162121,7.252478449574693,7.627115193693478,6.976297385036437,2.5627485655361726,2.669778202248998,3.001461694708052,2.7373949720497226,2.032555689348209e-10,9.278407368156578e-10,7.327363577326659e-09,8.651224593236351e-08,0.42795904508149185,0.5824806401847225,0.7877619888998428,0.6156950710036087,0.0,0.05753025887532609,0.1485454443147834,0.095313255791194,0.0015400344479050668,0.0035166263915021754,0.006251314767307591,0.0062167841066515395,0.0,0.0,0.0,0.020833333333333336,0.0,0.0,0.0,0.0,,,,,2.730586970189718,2.998852913574237,3.0,2.7492584364526094,3.3788199522001734,3.671461750039559,4.15543467648981,3.819573692904293
ed_gas__gnn,msg_drop,0.5,20,6.0,6.0,6.0,6.0,70.0,70.0,70.0,70.0,-0.15744813705182242,0.0,0.0,-0.1195032680456279,2.932080414707457e-09,2.7385275161012564e-08,4.612584853405283e-07,1.3677370848105516e-06,,,,,,,,,0.0,0.0,0.0,0.0,0.4986111111111111,0.5031746031746032,0.5113715277777777,0.5041467287672645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1260.0,1260.0,1400.0,1288.0,615.25,633.0,697.25,643.6,0.4918650793650794,0.5003968253968254,0.5049603174603174,0.4992764120799835,0.49503968253968256,0.4996031746031746,0.5081349206349206,0.5007235879200165,39376.0,40512.0,44624.0,41190.4,64.0,64.0,64.0,64.0,0.0,0.0,0.0,0.0,615.25,633.0,697.25,643.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,616.75,634.5,687.75,644.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7516667674236583,0.7970135354485808,0.8473762182559431,0.8018352448426784,0.7650217253836726,0.8210157653917294,0.8876787379674658,0.815536658177898,0.6071428571428572,0.6285714285714286,0.7178571428571429,0.6557142857142857,1.4409496766093916e-08,1.2348641943499092e-07,1.0661019742469669e-06,6.4947489405137915e-06,-0.04685966324810233,-0.029309676054990397,-0.021110845911976008,-0.03573066115546186,4.75,5.5,7.25,5.95,1.0,1.0,1.0,1.0,1.3534618065453605,1.4786264415495778,1.7967385708103398,1.5848382136318953,,,,,6.633568410162121,7.252478449574693,7.627115193693478,6.976297385036437,2.5627485655361726,2.669778202248998,3.001461694708052,2.7373949720497226,2.932080414707457e-09,2.7385275161012564e-08,4.612584853405283e-07,1.3677370848105516e-06,0.313782045224416,0.778172026995144,1.2769123135381732,0.8686259828972787,0.0,0.0,0.09837962367354808,0.07783660137896123,0.0012810903517882788,0.005679713543102919,0.017607162551431254,0.013600125421755824,0.0,0.0,0.0,0.04166666666666667,0.0,0.0,0.0,0.0,,,,,2.0881770645587046,2.6974934759833973,2.9897725537342272,2.4183049214729384,3.24017491497846,3.4238517616484074,3.92771297993266,3.658686600133587
ed_gas__gnn,msg_drop,0.7,20,6.0,6.0,6.0,6.0,70.0,70.0,70.0,70.0,-0.4001409304155783,-0.06285508061738324,-0.0027603791079354894,-0.20647666450459107,1.647787934048195e-07,6.112627127257127e-07,1.2035267981634436e-05,2.7649543385391322e-05,,,,,,,,,0.0,0.0,0.0,0.0,0.6939303751803751,0.6998412698412698,0.7025081168831169,0.6987504380540095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1260.0,1260.0,1400.0,1288.0,371.0,385.0,417.0,391.1,0.29946428571428574,0.3026190476190476,0.3087121212121212,0.30358105287569576,0.6912878787878787,0.6973809523809523,0.7005357142857143,0.6964189471243043,23744.0,24640.0,26688.0,25030.4,64.0,64.0,64.0,64.0,0.0,0.0,0.0,0.0,371.0,385.0,417.0,391.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,860.25,880.0,977.75,896.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7978671942939515,0.8349694790298874,0.8712008734103076,0.8335398653063046,0.7620327420248665,0.808530842999254,0.8962553854693379,0.8235608096653377,0.5285714285714286,0.5642857142857143,0.5857142857142857,0.5628571428571428,3.763759596983357e-07,3.6356451859385124e-06,3.756203662153596e-05,6.469463997712095e-05,-0.04685945433779169,-0.02930959541831847,-0.021110839475470926,-0.035730285701086134,7.0,8.0,11.0,8.45,1.0,1.0,1.0,1.0,1.3534618065453605,1.4786264415495778,1.7967385708103398,1.5848382136318953,,,,,6.633568410162121,7.252478449574693,7.627115193693478,6.976297385036437,2.5627485655361726,2.669778202248998,3.001461694708052,2.7373949720497226,1.647787934048195e-07,6.112627127257127e-07,1.2035267981634436e-05,2.7649543385391322e-05,0.24735141406923322,0.7435752673939793,1.5586564147789483,0.9662735000284031,0.0,0.04227581266208695,0.17436606612267808,0.13564333117125774,0.0008755534857524482,0.007152811606811469,0.028985275094540235,0.017021455874686307,0.0,0.0,0.0,0.07083333333333333,0.0,0.0,0.0,0.05,,,,,2.533379091998535,2.9639795357889804,3.0,2.6436172960772892,3.1257452750126684,3.8718124330168697,4.514397301633161,4.048389935142351
ed_gas__gnn,msg_drop,1.0,20,6.0,6.0,6.0,6.0,70.0,70.0,70.0,70.0,-0.08208888522535136,-0.0527896838005538,-0.033264580261175354,-0.07079492308906928,1.4777592250532785,2.0516773267472788,3.28017680933905,2.501147648619415,,,,,,,,,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1260.0,1260.0,1400.0,1288.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1260.0,1260.0,1400.0,1288.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.4777592250532783,2.0516773267472788,3.28017680933905,2.5011476486194155,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,1.3534618065453605,1.4786264415495778,1.7967385708103398,1.5848382136318953,,,,,6.633568410162121,7.252478449574693,7.627115193693478,6.976297385036437,2.5627485655361726,2.669778202248998,3.001461694708052,2.7373949720497226,1.4777592250532785,2.0516773267472788,3.28017680933905,2.501147648619415,0.0,8.881784197001252e-16,0.07085066072253832,0.047785789088784635,0.033264580261175354,0.0527896838005538,0.08208888522535136,0.07079492308906928,0.04528891401304944,0.0645932749305612,0.09231496628187184,0.0801422891916268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,2.848098079311506,2.9252027488181707,2.970463811228799,2.9034315366296566,3.0672584871200446,3.086233255462111,3.102059630198371,3.09446816491898
ed_gas__hybrid,bandwidth,0.0,20,6.0,6.0,6.0,6.0,70.0,70.0,70.0,70.0,-0.0003512775915678825,-0.0001752484709384331,-4.093256948696099e-05,-0.0005753632920548528,2.1484586538727534e-11,2.9501634595436117e-10,1.823154786137572e-09,7.637402965520545e-09,,,,,,,,,0.0,0.0,0.0,0.0,0.006205357142857143,0.007142857142857143,0.007142857142857143,0.006690025252525253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1260.0,1260.0,1400.0,1288.0,1260.0,1260.0,1400.0,1288.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,80640.0,80640.0,89600.0,82432.0,64.0,64.0,64.0,64.0,0.0,0.0,0.0,0.0,1260.0,1260.0,1400.0,1288.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7349855074032322,0.7557739092012871,0.7709648737478585,0.7604448388637056,0.8430859189152063,0.9170772236446021,0.950145480263293,0.8849101773809803,0.9392857142857143,1.0,1.0,0.9678571428571431,8.58973171996045e-11,9.840829102789808e-10,4.664424087913018e-09,2.480676284490238e-08,-0.046859668638841015,-0.029309676096139475,-0.021110846068345332,-0.03573068058545732,4.0,5.0,7.0,5.25,1.0,1.0,1.0,1.0,1.3534618065453605,1.4786264415495778,1.7967385708103398,1.5848382136318953,,,,,6.633568410162121,7.252478449574693,7.627115193693478,6.976297385036437,2.5627485655361726,2.669778202248998,3.001461694708052,2.7373949720497226,2.1484586538727534e-11,2.9501634595436117e-10,1.823154786137572e-09,7.637402965520545e-09,0.000655550564581775,0.001175302917253429,0.0028977976760216073,0.003012589112553732,4.093256948696099e-05,0.0001752484709384331,0.0003512775915678825,0.0005753632920548528,3.380928358179118e-09,1.0723727999233144e-08,1.5014250930025078e-07,4.721501334717913e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,2.583152354072346,2.882697716415584,2.960396300431195,2.6659062830846914,3.444092279984396,3.6750245598720257,4.020242549782301,3.7037199646683647
